age,annual_income,monthly_income_reported,employment_years,credit_score,loan_amount,debt_to_income,num_late_payments,num_credit_cards,has_cosigner,random_noise,defaulted
36.0,53663.0,4399.0,9.6,698.0,34023.0,0.384,0,5,0,-2.81,1
29.0,36762.0,3061.0,1.6,679.0,6772.0,0.157,0,2,0,0.769,0
32.0,32863.0,2654.0,8.2,588.0,5142.0,0.424,1,1,0,1.72,0
36.0,87697.0,7238.0,10.7,680.0,11256.0,0.209,0,1,0,-2.776,1
39.0,42864.0,3668.0,11.2,574.0,15335.0,0.136,3,0,0,-0.491,0
45.0,18564.0,1500.0,6.6,669.0,2500.0,0.221,0,3,0,1.792,0
50.0,121722.0,10075.0,26.9,627.0,8374.0,0.265,1,0,1,-1.602,0
35.0,38336.0,3157.0,7.4,737.0,10382.0,0.227,1,5,0,0.944,1
33.0,49228.0,4267.0,3.9,637.0,38645.0,0.203,2,3,1,-0.336,0
43.0,115093.0,9488.0,5.8,679.0,6697.0,0.401,0,2,0,0.977,0
45.0,51601.0,4259.0,6.9,680.0,5052.0,0.213,2,2,0,1.218,0
33.0,51102.0,4171.0,6.1,658.0,24905.0,0.074,1,5,0,0.375,0
47.0,31647.0,2638.0,6.2,670.0,13400.0,0.265,3,3,0,-0.861,0
49.0,26355.0,2208.0,14.9,689.0,3380.0,0.505,1,2,1,-0.984,0
52.0,51032.0,4177.0,6.2,600.0,36797.0,0.194,3,0,0,-0.497,1
58.0,64754.0,5503.0,10.2,693.0,35992.0,0.21,0,0,0,-1.677,0
28.0,63106.0,5287.0,1.0,721.0,26569.0,0.26,0,6,0,0.746,0
38.0,44290.0,3754.0,6.5,691.0,20276.0,0.454,0,5,0,-1.913,0
38.0,55504.0,4595.0,7.4,639.0,35918.0,0.264,1,4,0,1.491,0
37.0,24061.0,2015.0,6.8,676.0,2973.0,0.198,1,4,1,-0.801,0
31.0,67654.0,5614.0,7.9,638.0,50732.0,0.336,1,3,0,-0.255,1
22.0,59143.0,5072.0,0.8,652.0,7953.0,0.329,1,3,0,-0.593,0
39.0,133684.0,11166.0,13.2,583.0,52660.0,0.349,1,0,1,1.695,0
30.0,55185.0,4600.0,0.3,757.0,13006.0,0.194,1,4,0,0.53,0
39.0,35986.0,2971.0,8.3,800.0,19753.0,0.244,0,2,0,1.056,0
29.0,53759.0,4434.0,0.8,611.0,36549.0,0.413,3,3,0,-0.528,1
26.0,47457.0,3974.0,2.7,716.0,24322.0,0.341,0,3,1,0.716,0
41.0,66883.0,5665.0,12.7,768.0,14579.0,0.381,0,3,0,0.768,0
40.0,55670.0,4576.0,15.7,601.0,35324.0,0.295,2,3,0,0.064,0
44.0,31198.0,2606.0,13.4,516.0,23617.0,0.406,1,1,0,0.233,1
62.0,26344.0,2203.0,16.0,774.0,4498.0,0.329,1,3,0,0.304,0
41.0,61908.0,5196.0,5.6,662.0,14866.0,0.248,0,2,0,0.257,0
43.0,102487.0,8249.0,22.3,635.0,45832.0,0.375,0,2,0,0.804,0
26.0,56999.0,4662.0,1.2,664.0,34475.0,0.212,3,3,1,-0.861,0
24.0,79306.0,6428.0,0.2,634.0,11518.0,0.454,1,2,0,-2.969,0
55.0,86756.0,7234.0,4.5,850.0,7633.0,0.401,1,0,0,-0.7,0
28.0,62016.0,5075.0,7.8,627.0,29471.0,0.271,3,3,0,-0.662,1
27.0,38123.0,3145.0,5.9,686.0,24701.0,0.282,0,3,0,0.246,0
38.0,60053.0,4885.0,5.6,753.0,16408.0,0.313,1,1,0,0.088,0
37.0,94681.0,7826.0,0.1,750.0,46132.0,0.283,0,4,0,-0.593,0
28.0,69810.0,5687.0,6.2,740.0,45558.0,0.432,0,5,0,-1.894,0
35.0,77018.0,6515.0,4.4,632.0,5516.0,0.246,1,2,0,-0.626,0
52.0,44665.0,3758.0,0.7,650.0,13494.0,0.15,3,4,0,0.338,0
29.0,50213.0,4197.0,4.2,510.0,13929.0,0.274,2,4,1,1.228,1
23.0,52139.0,4319.0,1.1,655.0,30881.0,0.375,5,1,0,-0.716,0
48.0,53744.0,4296.0,10.3,667.0,29541.0,0.401,0,0,0,-0.1,0
43.0,93029.0,7681.0,15.3,720.0,62339.0,0.311,0,2,0,-0.294,0
31.0,19127.0,1570.0,8.1,790.0,8827.0,0.237,0,1,0,-1.089,0
21.0,55761.0,4670.0,0.6,710.0,12319.0,0.296,0,5,0,0.819,0
30.0,53067.0,4477.0,0.1,735.0,19891.0,0.234,0,2,1,0.37,0
37.0,29671.0,2489.0,0.4,659.0,10297.0,0.069,1,3,0,2.587,0
51.0,74413.0,6358.0,27.2,763.0,40987.0,0.215,0,3,0,-1.179,0
27.0,39698.0,3271.0,1.2,661.0,30387.0,0.351,0,1,1,-0.164,0
37.0,46837.0,3855.0,6.8,743.0,18420.0,0.273,1,3,0,0.063,0
45.0,126379.0,10750.0,2.6,718.0,66871.0,0.269,1,2,1,-0.819,0
21.0,86645.0,7244.0,0.2,688.0,15880.0,0.411,1,2,0,1.157,0
49.0,71226.0,5906.0,14.3,559.0,34245.0,0.204,3,0,0,-0.383,0
25.0,65280.0,5641.0,1.2,737.0,38927.0,0.213,0,3,0,-0.698,0
42.0,51072.0,4305.0,14.3,694.0,31808.0,0.333,0,3,0,0.879,0
41.0,135240.0,11227.0,7.6,713.0,105517.0,0.229,1,3,0,-1.003,0
50.0,78910.0,6486.0,23.6,694.0,62392.0,0.228,0,2,0,0.258,0
44.0,39253.0,3358.0,14.5,701.0,17138.0,0.455,0,3,0,-0.879,1
21.0,29291.0,2451.0,0.3,751.0,20371.0,0.193,1,3,0,-0.35,0
29.0,70981.0,5918.0,7.6,631.0,42790.0,0.227,0,3,0,-0.016,0
40.0,53634.0,4530.0,18.2,702.0,23784.0,0.344,0,5,1,0.597,0
36.0,28914.0,2452.0,1.9,607.0,2098.0,0.295,0,3,0,0.011,0
43.0,66699.0,5619.0,15.6,708.0,52210.0,0.163,0,0,0,-0.561,0
47.0,48729.0,4133.0,16.8,686.0,37712.0,0.478,2,1,0,0.382,0
45.0,69835.0,5872.0,16.5,624.0,30630.0,0.221,0,4,0,-0.907,0
36.0,67095.0,5653.0,0.5,667.0,20687.0,0.275,0,0,0,1.07,0
21.0,41830.0,3435.0,0.0,620.0,5598.0,0.344,0,4,0,2.852,0
33.0,73121.0,6314.0,3.8,635.0,6680.0,0.516,2,5,1,0.071,1
43.0,43960.0,3573.0,1.8,686.0,28686.0,0.259,0,4,0,0.526,0
26.0,45265.0,3795.0,2.2,680.0,16163.0,0.208,0,3,0,-1.215,0
45.0,43285.0,3511.0,21.8,536.0,20436.0,0.35,1,0,0,-0.074,0
48.0,91494.0,7610.0,9.9,691.0,25262.0,0.509,1,2,0,0.673,0
39.0,48476.0,3994.0,7.6,643.0,24747.0,0.314,0,5,0,0.406,1
21.0,101996.0,8523.0,0.3,631.0,63143.0,0.271,2,5,0,-0.709,0
24.0,122720.0,10297.0,1.7,582.0,88317.0,0.339,3,1,0,-0.514,1
59.0,39445.0,3224.0,30.9,672.0,16648.0,0.092,1,2,0,-0.289,0
32.0,15000.0,1249.0,10.0,628.0,4127.0,0.238,2,4,1,-0.289,0
21.0,88002.0,7538.0,0.4,749.0,9469.0,0.117,1,0,0,-0.799,0
52.0,47155.0,3826.0,12.5,544.0,32561.0,0.264,2,3,0,1.153,1
38.0,37246.0,3051.0,3.5,594.0,25706.0,0.249,0,5,1,0.902,0
50.0,42200.0,3577.0,29.4,602.0,13294.0,0.036,1,3,0,-1.259,0
41.0,45635.0,3809.0,6.5,681.0,9375.0,0.318,0,3,0,2.046,0
43.0,98600.0,8241.0,7.9,746.0,54727.0,0.362,1,2,0,0.819,0
42.0,59104.0,5026.0,9.5,700.0,36496.0,0.281,0,0,0,-0.553,0
46.0,97999.0,8037.0,2.1,584.0,57953.0,0.147,2,1,0,-0.227,1
63.0,68699.0,5665.0,14.1,637.0,7108.0,0.427,3,2,0,-0.153,0
49.0,47855.0,3937.0,26.7,617.0,37718.0,0.49,0,3,0,-1.168,1
21.0,46140.0,3818.0,0.1,696.0,21150.0,0.34,1,4,0,-1.749,0
43.0,70814.0,6059.0,5.5,631.0,35850.0,0.265,1,2,0,-0.615,1
51.0,79561.0,6405.0,6.7,564.0,6683.0,0.266,4,2,0,0.93,0
51.0,86133.0,7006.0,7.3,705.0,5069.0,0.343,1,1,1,-1.635,0
33.0,48893.0,3963.0,12.7,755.0,7077.0,0.309,1,4,1,-0.158,0
51.0,59512.0,5098.0,21.8,658.0,20427.0,0.344,0,4,0,-0.364,0
48.0,71532.0,5888.0,25.9,681.0,54263.0,0.345,1,3,0,-0.515,0
66.0,46273.0,3831.0,39.7,574.0,27579.0,0.226,3,3,1,-0.357,0
30.0,33003.0,2661.0,6.1,519.0,26384.0,0.218,1,3,0,0.7,1
32.0,38264.0,3172.0,7.0,534.0,21424.0,0.272,2,1,0,-0.889,1
35.0,49347.0,4183.0,7.4,661.0,6159.0,0.347,2,4,0,-0.423,1
33.0,74093.0,6206.0,8.7,643.0,42298.0,0.144,0,4,0,0.461,0
28.0,96919.0,8059.0,5.8,701.0,51464.0,0.277,1,2,1,-0.881,0
21.0,29878.0,2412.0,0.6,646.0,21355.0,0.296,2,6,0,0.73,0
33.0,42036.0,3480.0,5.9,732.0,19260.0,0.251,1,2,0,1.265,0
42.0,46819.0,3913.0,14.9,729.0,10964.0,0.44,1,2,0,-0.572,0
33.0,78646.0,6424.0,2.0,638.0,47151.0,0.423,1,3,1,1.142,0
59.0,43366.0,3661.0,21.7,601.0,26673.0,0.342,2,2,0,-0.779,0
38.0,45329.0,3844.0,9.4,531.0,19748.0,0.477,1,2,0,-1.573,1
52.0,29135.0,2402.0,17.2,769.0,3529.0,0.388,0,1,1,1.661,0
41.0,68365.0,5780.0,10.7,599.0,24634.0,0.313,1,4,0,0.032,0
47.0,51147.0,4253.0,20.3,565.0,34777.0,0.252,2,1,0,0.202,1
41.0,40977.0,3493.0,16.0,677.0,11380.0,0.26,0,4,0,-0.603,0
53.0,48938.0,4244.0,10.9,561.0,29301.0,0.338,1,2,0,-0.958,0
39.0,91330.0,7444.0,6.5,672.0,21931.0,0.263,2,5,0,-0.02,0
43.0,34993.0,2961.0,0.4,637.0,10376.0,0.148,0,0,1,2.117,0
42.0,37660.0,3220.0,2.5,726.0,11403.0,0.262,0,6,1,-0.401,0
35.0,96626.0,7896.0,3.9,721.0,14653.0,0.403,1,3,1,1.059,0
42.0,56908.0,4688.0,17.2,746.0,17833.0,0.043,0,3,1,2.101,0
63.0,74345.0,6123.0,34.0,691.0,44065.0,0.44,0,1,1,-0.145,0
35.0,65899.0,5477.0,3.7,602.0,23129.0,0.357,0,3,0,0.078,0
43.0,54132.0,4479.0,19.7,597.0,14876.0,0.277,3,3,0,-0.306,0
52.0,47021.0,3903.0,12.0,629.0,27062.0,0.329,0,0,0,-0.565,0
51.0,79961.0,6775.0,24.4,812.0,34912.0,0.396,0,4,0,-0.54,0
38.0,92794.0,7440.0,8.5,647.0,34974.0,0.303,0,1,0,-2.394,0
21.0,89588.0,7320.0,0.7,672.0,57974.0,0.395,2,2,0,-0.461,0
44.0,32261.0,2724.0,8.4,771.0,10855.0,0.385,0,1,0,-0.756,0
21.0,98943.0,8336.0,0.1,678.0,45342.0,0.318,1,1,0,0.072,0
54.0,46818.0,3819.0,8.7,612.0,3457.0,0.189,0,1,0,2.456,0
40.0,39157.0,3300.0,13.8,718.0,11926.0,0.29,1,2,0,0.453,0
49.0,50965.0,4360.0,26.6,643.0,11604.0,0.096,0,5,0,0.278,0
28.0,79945.0,6656.0,5.1,683.0,57106.0,0.345,1,2,0,-0.425,1
21.0,70143.0,5727.0,0.8,696.0,4615.0,0.258,1,2,1,0.613,0
41.0,49029.0,4157.0,0.3,626.0,28193.0,0.238,2,2,0,0.017,1
38.0,80181.0,6912.0,13.4,680.0,49483.0,0.366,0,3,0,-0.836,1
33.0,58573.0,4795.0,10.5,777.0,17535.0,0.173,0,1,0,0.443,0
39.0,42500.0,3544.0,7.8,620.0,10320.0,0.311,2,4,0,-0.956,0
68.0,39994.0,3405.0,23.9,764.0,6944.0,0.266,0,4,1,-0.358,0
47.0,66151.0,5525.0,1.4,619.0,17056.0,0.282,1,3,0,-0.182,0
50.0,52995.0,4262.0,5.2,789.0,38976.0,0.328,1,1,0,-0.273,0
47.0,29617.0,2490.0,1.5,601.0,2444.0,0.482,3,0,0,1.614,1
54.0,80524.0,6579.0,25.1,645.0,31609.0,0.34,1,0,0,0.982,0
36.0,44310.0,3599.0,12.7,772.0,11002.0,0.436,1,1,1,-1.167,0
21.0,112594.0,9059.0,0.1,769.0,64393.0,0.44,1,2,0,-0.947,0
36.0,29253.0,2496.0,14.7,725.0,8788.0,0.377,0,2,0,0.242,0
47.0,50704.0,4155.0,22.6,596.0,15692.0,0.116,0,4,0,1.44,0
27.0,40139.0,3367.0,4.2,668.0,3762.0,0.276,1,1,0,-0.34,0
36.0,35460.0,2989.0,15.7,668.0,25987.0,0.191,0,2,0,-1.333,0
30.0,44180.0,3694.0,9.2,605.0,19492.0,0.586,3,1,0,0.245,1
55.0,122008.0,10228.0,7.7,713.0,12413.0,0.2,0,3,0,-0.321,0
46.0,58665.0,4926.0,25.0,618.0,36008.0,0.15,0,4,0,2.022,0
45.0,38516.0,3219.0,11.1,575.0,24458.0,0.023,1,1,0,-0.823,0
45.0,24154.0,1982.0,3.8,548.0,9561.0,0.196,2,1,0,-1.006,0
38.0,25349.0,2076.0,3.5,782.0,19882.0,0.312,3,2,0,-0.45,1
40.0,43204.0,3593.0,13.8,631.0,9483.0,0.409,0,2,0,-0.99,0
25.0,41354.0,3437.0,4.9,628.0,28252.0,0.193,2,4,1,0.369,0
21.0,49725.0,4179.0,0.4,588.0,34053.0,0.417,4,3,1,-0.256,1
40.0,19784.0,1685.0,11.3,761.0,8723.0,0.294,0,2,0,1.007,0
42.0,52777.0,4428.0,6.5,567.0,24018.0,0.251,1,3,0,2.569,1
51.0,87340.0,7160.0,26.5,589.0,11722.0,0.317,1,3,0,-0.289,0
55.0,114161.0,9098.0,4.1,640.0,17114.0,0.442,1,3,1,-1.343,0
55.0,23449.0,1924.0,20.5,669.0,8608.0,0.305,1,1,0,-0.479,0
27.0,38348.0,3110.0,4.1,708.0,28323.0,0.189,0,3,0,-0.757,0
34.0,37447.0,3075.0,0.0,613.0,7897.0,0.342,1,0,0,0.683,0
43.0,58727.0,4918.0,21.9,779.0,23858.0,0.341,0,5,0,0.563,0
66.0,31767.0,2652.0,40.0,633.0,3119.0,0.281,3,5,0,0.571,0
54.0,117255.0,10134.0,16.0,597.0,32178.0,0.402,2,6,0,-0.103,0
50.0,56088.0,4719.0,22.0,594.0,18453.0,0.071,0,7,0,-0.319,1
34.0,52035.0,4502.0,11.7,612.0,40179.0,0.336,0,0,1,0.948,0
28.0,112624.0,9520.0,1.0,579.0,21937.0,0.378,0,1,0,1.108,0
47.0,54604.0,4649.0,2.3,714.0,6855.0,0.155,0,3,0,1.84,0
26.0,65856.0,5449.0,4.1,592.0,5948.0,0.152,2,3,0,1.081,0
35.0,39231.0,3199.0,8.6,655.0,17322.0,0.4,1,3,0,0.22,0
37.0,29684.0,2451.0,11.4,594.0,13049.0,0.417,3,2,1,-0.883,0
56.0,41791.0,3482.0,20.3,588.0,8228.0,0.436,3,1,0,1.004,1
34.0,147153.0,12109.0,10.2,743.0,34675.0,0.231,0,1,0,0.017,0
21.0,73127.0,5972.0,0.2,772.0,21144.0,0.32,1,1,0,0.288,0
44.0,62232.0,5229.0,5.1,751.0,3553.0,0.333,2,3,0,0.022,0
30.0,35444.0,2894.0,2.4,558.0,23492.0,0.129,0,1,0,-2.124,0
38.0,82880.0,6695.0,7.7,571.0,52180.0,0.316,2,1,0,0.895,1
37.0,29856.0,2432.0,12.9,805.0,8664.0,0.314,0,1,0,-0.674,0
35.0,27171.0,2254.0,12.5,648.0,13062.0,0.375,1,1,0,0.325,0
47.0,42770.0,3494.0,10.7,569.0,12666.0,0.243,1,3,0,0.44,0
21.0,132536.0,10994.0,0.7,736.0,9290.0,0.425,0,0,1,-0.398,0
32.0,129203.0,10896.0,3.6,667.0,63612.0,0.308,1,4,0,0.913,1
46.0,44893.0,3784.0,12.1,706.0,26541.0,0.471,0,3,1,1.995,0
31.0,40607.0,3339.0,10.6,509.0,12198.0,0.375,3,4,1,-0.224,1
21.0,26290.0,2134.0,0.3,637.0,6074.0,0.328,1,3,0,-0.362,0
45.0,56966.0,4692.0,20.0,736.0,14137.0,0.182,1,2,0,-0.022,0
50.0,59160.0,4995.0,1.3,616.0,18447.0,0.168,1,3,0,0.558,0
38.0,78463.0,6655.0,6.0,749.0,31438.0,0.46,2,1,0,-0.639,1
21.0,82860.0,6954.0,0.7,568.0,51057.0,0.388,0,4,1,-0.516,0
46.0,50325.0,4294.0,20.0,662.0,10028.0,0.271,1,5,1,-0.058,0
21.0,70636.0,6090.0,0.6,775.0,40952.0,0.258,1,3,0,-0.699,0
41.0,40127.0,3312.0,18.6,589.0,31035.0,0.322,1,1,0,-0.632,0
28.0,70036.0,6010.0,6.8,682.0,12971.0,0.165,0,0,0,0.523,0
25.0,43776.0,3629.0,3.2,703.0,18854.0,0.253,1,1,0,-0.729,0
33.0,67633.0,5751.0,4.6,669.0,21707.0,0.361,1,5,0,0.276,1
36.0,65213.0,5511.0,5.8,645.0,32629.0,0.375,2,3,0,-0.996,1
31.0,56730.0,4541.0,6.7,602.0,40314.0,0.263,1,3,0,0.144,1
44.0,78640.0,6427.0,16.1,682.0,56208.0,0.46,0,6,0,-0.797,0
33.0,27130.0,2206.0,5.2,655.0,10372.0,0.404,2,5,0,-0.094,1
49.0,34060.0,2737.0,11.4,565.0,21049.0,0.223,2,0,0,1.384,0
41.0,48706.0,4130.0,3.7,739.0,21113.0,0.172,0,3,0,-0.77,0
30.0,28728.0,2493.0,0.0,596.0,18070.0,0.359,0,1,0,-0.913,1
28.0,45798.0,3797.0,3.9,563.0,32667.0,0.255,1,4,1,0.26,0
21.0,46467.0,3938.0,0.8,619.0,27130.0,0.236,3,1,0,-0.316,1
41.0,99156.0,8508.0,16.2,606.0,9476.0,0.322,2,2,0,2.907,0
34.0,58643.0,4907.0,14.0,649.0,13721.0,0.372,1,3,1,-1.543,0
21.0,87407.0,7280.0,0.7,573.0,55882.0,0.379,5,0,0,0.002,1
32.0,62997.0,5224.0,2.8,693.0,4078.0,0.306,1,2,0,2.584,0
28.0,43219.0,3640.0,5.5,759.0,18950.0,0.071,0,5,0,0.3,0
55.0,58411.0,4953.0,29.3,682.0,29662.0,0.395,1,3,0,0.292,0
21.0,76369.0,6423.0,0.6,559.0,50785.0,0.219,3,2,1,-1.541,1
22.0,94101.0,7909.0,1.0,597.0,61632.0,0.331,3,2,0,-0.353,0
50.0,51821.0,4314.0,18.7,685.0,5435.0,0.288,2,3,0,0.081,0
53.0,26205.0,2114.0,0.8,523.0,14669.0,0.524,1,1,0,-2.098,1
30.0,25389.0,2154.0,2.6,575.0,16318.0,0.506,2,3,0,0.927,1
31.0,47487.0,3856.0,1.7,546.0,6130.0,0.254,2,3,0,-1.032,0
45.0,19207.0,1620.0,10.2,673.0,7953.0,0.166,1,1,0,1.244,1
21.0,123363.0,10436.0,0.9,812.0,66248.0,0.173,0,3,1,-1.904,0
21.0,71949.0,5859.0,0.2,572.0,22074.0,0.327,3,2,1,0.605,0
35.0,41317.0,3401.0,1.1,718.0,13548.0,0.246,2,2,1,0.932,0
55.0,33381.0,2900.0,27.2,634.0,4245.0,0.189,2,6,1,-1.11,0
33.0,87356.0,7268.0,11.5,573.0,55102.0,0.248,2,1,0,0.824,0
39.0,33321.0,2709.0,10.2,775.0,7592.0,0.345,0,2,0,-0.186,0
50.0,34783.0,2945.0,11.5,817.0,13085.0,0.292,0,3,1,-1.115,0
61.0,38965.0,3197.0,17.7,698.0,17039.0,0.252,1,3,0,-1.07,0
32.0,57897.0,4639.0,7.7,689.0,6684.0,0.264,3,1,1,-0.125,0
38.0,72725.0,6123.0,14.8,672.0,27152.0,0.284,3,3,1,0.143,1
58.0,94070.0,7695.0,7.2,653.0,15453.0,0.322,0,2,0,0.678,0
21.0,88021.0,7382.0,1.1,684.0,19751.0,0.328,0,5,0,-0.126,0
49.0,55019.0,4510.0,19.3,717.0,17453.0,0.135,0,4,1,0.684,0
27.0,87057.0,7357.0,5.0,779.0,36329.0,0.317,0,5,1,0.214,0
39.0,40666.0,3401.0,1.7,624.0,15276.0,0.264,1,1,0,0.02,0
35.0,24239.0,1915.0,14.1,676.0,2513.0,0.199,2,3,1,-1.293,0
27.0,40663.0,3414.0,3.9,656.0,12719.0,0.263,5,2,0,-0.992,1
27.0,38264.0,3170.0,2.6,733.0,3039.0,0.416,0,2,1,0.102,0
41.0,41386.0,3547.0,8.4,832.0,9854.0,0.381,0,3,0,0.591,0
49.0,35717.0,3000.0,8.5,738.0,4066.0,0.31,0,3,1,1.234,0
37.0,44694.0,3781.0,2.7,717.0,7846.0,0.21,1,3,0,0.581,0
39.0,72700.0,5972.0,0.7,724.0,31033.0,0.164,0,2,0,0.733,0
44.0,119009.0,9761.0,6.4,752.0,88719.0,0.206,2,4,0,0.983,0
27.0,25303.0,2108.0,3.6,831.0,4961.0,0.301,1,1,0,-0.202,0
46.0,30810.0,2549.0,17.4,551.0,18428.0,0.303,4,2,0,0.97,1
47.0,38520.0,3296.0,19.8,712.0,3189.0,0.235,0,3,0,0.71,0
67.0,77627.0,6449.0,27.8,493.0,23435.0,0.388,1,1,0,0.772,1
34.0,50154.0,4077.0,1.6,727.0,17606.0,0.338,1,4,1,0.235,0
33.0,39705.0,3254.0,5.6,701.0,5212.0,0.035,1,0,0,0.517,0
46.0,75934.0,6450.0,17.7,631.0,40061.0,0.311,4,2,0,0.199,0
47.0,84581.0,7025.0,20.1,483.0,13470.0,0.376,3,3,0,-1.52,1
32.0,54538.0,4525.0,3.9,661.0,35477.0,0.32,1,2,0,1.451,1
34.0,38093.0,3242.0,12.6,682.0,18804.0,0.358,2,2,1,1.021,0
44.0,62113.0,5081.0,19.1,665.0,37639.0,0.274,2,1,1,0.218,0
29.0,49519.0,3942.0,7.6,620.0,8575.0,0.293,1,2,1,0.783,0
33.0,49347.0,4042.0,9.0,602.0,14203.0,0.296,0,3,1,-0.512,0
39.0,43674.0,3657.0,7.9,660.0,25292.0,0.318,1,4,0,-0.685,0
49.0,83394.0,6915.0,27.0,617.0,32524.0,0.242,4,3,0,-0.388,0
31.0,61546.0,4969.0,10.2,722.0,32266.0,0.409,0,5,0,-0.157,0
21.0,87654.0,7453.0,0.8,655.0,31564.0,0.442,0,3,0,0.047,0
21.0,100352.0,8390.0,0.9,540.0,55611.0,0.247,2,1,0,-1.324,1
24.0,67618.0,5679.0,3.8,674.0,35915.0,0.183,0,1,0,-1.947,0
24.0,43791.0,3680.0,2.7,690.0,12026.0,0.165,0,0,0,-1.262,0
36.0,87837.0,7130.0,3.3,775.0,62475.0,0.34,0,4,1,-0.807,0
25.0,67822.0,5686.0,2.7,726.0,40645.0,0.359,0,6,0,1.26,0
30.0,177478.0,15058.0,6.3,600.0,17955.0,0.341,0,4,0,-1.913,0
29.0,63236.0,5390.0,7.3,763.0,4950.0,0.35,0,4,0,0.68,0
33.0,75286.0,6364.0,6.5,566.0,44200.0,0.243,3,4,1,-1.036,0
53.0,62679.0,5277.0,16.7,670.0,32845.0,0.101,1,3,0,-0.389,0
45.0,52601.0,4231.0,25.2,725.0,39101.0,0.25,1,0,0,0.202,0
38.0,48954.0,4078.0,8.2,766.0,27248.0,0.465,1,2,0,0.061,0
33.0,62787.0,5132.0,1.7,793.0,12943.0,0.326,2,2,0,0.666,0
33.0,69537.0,5943.0,9.4,754.0,5669.0,0.342,0,4,0,-2.779,0
42.0,92463.0,7879.0,7.8,654.0,41544.0,0.39,0,5,0,2.033,0
44.0,63201.0,5167.0,6.1,704.0,26685.0,0.216,2,1,0,0.911,0
28.0,44658.0,3718.0,5.0,678.0,33629.0,0.322,1,2,1,-0.684,0
38.0,47477.0,3976.0,17.6,619.0,27597.0,0.351,2,3,0,0.727,0
21.0,30326.0,2573.0,0.3,652.0,21988.0,0.207,0,4,0,1.291,1
40.0,116150.0,9355.0,7.6,790.0,71714.0,0.336,0,2,0,3.228,0
46.0,43112.0,3434.0,12.3,711.0,23516.0,0.43,0,4,0,0.892,0
35.0,85003.0,7089.0,10.3,809.0,40151.0,0.26,1,2,1,-0.167,0
58.0,62289.0,4928.0,15.0,592.0,30212.0,0.128,0,2,0,-0.224,0
28.0,63055.0,5271.0,3.5,635.0,27151.0,0.317,0,4,0,-1.15,0
40.0,52169.0,4399.0,14.3,696.0,35434.0,0.234,1,2,0,1.167,0
38.0,38583.0,3295.0,17.3,721.0,8719.0,0.318,0,2,0,0.512,0
37.0,35570.0,2927.0,5.3,654.0,26193.0,0.216,1,6,0,0.61,1
37.0,119718.0,10009.0,9.8,721.0,56222.0,0.306,1,2,0,0.356,0
39.0,57894.0,4887.0,15.2,723.0,21888.0,0.423,1,2,0,-2.532,0
47.0,91259.0,7426.0,5.8,566.0,19007.0,0.297,2,1,0,-0.965,1
53.0,102570.0,8704.0,27.1,726.0,26365.0,0.135,0,2,0,-2.8,0
38.0,45716.0,3831.0,6.4,738.0,22315.0,0.338,1,3,0,0.444,0
47.0,66547.0,5478.0,3.0,682.0,10900.0,0.302,1,2,0,-0.692,0
30.0,56125.0,4690.0,0.3,531.0,2946.0,0.321,0,0,1,-0.082,0
46.0,32674.0,2715.0,0.9,641.0,7986.0,0.397,1,4,0,-0.221,0
30.0,50596.0,4282.0,7.7,694.0,14070.0,0.247,0,1,0,1.876,1
50.0,71644.0,5927.0,20.2,610.0,54162.0,0.271,1,3,0,-0.546,1
62.0,43938.0,3678.0,33.6,741.0,21370.0,0.197,3,1,0,-0.439,0
37.0,47520.0,3911.0,12.5,717.0,16838.0,0.319,1,1,0,-0.979,0
21.0,50872.0,4160.0,0.4,670.0,40049.0,0.317,1,2,0,-1.035,1
32.0,142241.0,11894.0,11.2,667.0,46307.0,0.274,3,1,0,-0.369,0
52.0,24095.0,1972.0,27.7,687.0,18520.0,0.375,0,6,0,-0.485,1
44.0,68929.0,5836.0,8.4,664.0,52117.0,0.196,1,4,1,0.275,0
41.0,49074.0,4138.0,16.0,578.0,27846.0,0.313,1,3,0,-1.647,0
49.0,41225.0,3383.0,23.8,642.0,18301.0,0.36,3,5,0,-1.197,0
43.0,48535.0,4062.0,11.4,671.0,32339.0,0.246,3,4,1,0.279,0
51.0,74266.0,6094.0,3.8,761.0,21755.0,0.163,0,0,0,-1.286,0
48.0,76201.0,6146.0,9.4,713.0,24833.0,0.13,0,3,0,-0.115,0
55.0,59802.0,4924.0,34.4,780.0,12269.0,0.316,0,1,1,0.225,0
42.0,89933.0,7487.0,15.7,570.0,21723.0,0.469,1,2,0,-0.216,0
48.0,97350.0,8197.0,21.7,646.0,14831.0,0.239,0,2,0,-0.302,0
35.0,79416.0,6638.0,13.3,812.0,54639.0,0.345,1,3,0,0.148,0
31.0,43015.0,3650.0,2.3,609.0,2191.0,0.057,1,6,0,-0.89,0
57.0,68706.0,5613.0,35.6,624.0,25308.0,0.337,1,4,1,1.874,0
40.0,68853.0,5695.0,10.6,646.0,22251.0,0.191,1,7,0,-0.727,0
47.0,38103.0,3280.0,20.0,811.0,12984.0,0.261,2,0,1,0.96,0
39.0,27142.0,2174.0,6.2,616.0,18533.0,0.308,3,3,0,0.735,0
32.0,22133.0,1828.0,3.8,701.0,14736.0,0.134,0,1,0,-2.06,1
38.0,56756.0,4628.0,6.5,691.0,31077.0,0.615,1,5,0,-1.2,1
54.0,62894.0,5221.0,11.8,531.0,35650.0,0.239,2,1,1,0.356,0
